NIPP PEKERJA,POSISI PEKERJA,PERUSAHAAN,NAMA KPI,FORMULA KPI,SATUAN,POLARITAS,BOBOT,TARGET TW TERKAIT,REALISASI TW TERKAIT
110260.0,Senior Officer I Pengembangan Organisasi,PT Pelabuhan Indonesia (Persero),Penyusunan  kajian struktur organisasi Regional dan Cabang,"% draft kajian struktur organisasi Regional, Sub regional, dan Cabang",Number (#),Positif,35,70,75.0
110260.0,Senior Officer I Pengembangan Organisasi,PT Pelabuhan Indonesia (Persero),"Tingkat pemenuhan tata kelola, manajemen risiko, dan kepatuhan internal
( Penanganan Risiko)","Realisasi dokumen tatakelola, manajemen risiko, dan kepatuhan internal",%,Positif,5,70,76.0
110260.0,Senior Officer I Pengembangan Organisasi,PT Pelabuhan Indonesia (Persero),"Tingkat pemenuhan tata kelola, manajemen risiko, dan kepatuhan internal
( Penanganan Risiko)","Realisasi dokumen tatakelola, manajemen risiko, dan kepatuhan internal",%,Positif,5,70,76.0
110446.0,Senior Officer I Layanan Internal 2,PT Pelabuhan Indonesia (Persero),SLA Layanan Verifikasi Dokumen Permohonan Pembayaran,(Realisasi waktu penyelesaian / target waktu penyelesaian) x 100% Ketepatan dan kecepatan waktu dalam verifikasi dokumen hutang usaha *Terhitung sejak dokumen diterima,Day,Negatif,30,3,0.99
110446.0,Senior Officer I Layanan Internal 2,PT Pelabuhan Indonesia (Persero),SLA Layanan Verifikasi Dokumen Permohonan Pembayaran,(Realisasi waktu penyelesaian / target waktu penyelesaian) x 100% Ketepatan dan kecepatan waktu dalam verifikasi dokumen hutang usaha *Terhitung sejak dokumen diterima,Day,Negatif,30,3,0.99
110446.0,Senior Officer I Layanan Internal 2,PT Pelabuhan Indonesia (Persero),Performansi Individu Verifikasi Dokumen Permohonan Pembayaran,Jumlah hari kerja × 8 (jam),#,Negatif,30,30,12.0
110446.0,Senior Officer I Layanan Internal 2,PT Pelabuhan Indonesia (Persero),Performansi Individu Verifikasi Dokumen Permohonan Pembayaran,Jumlah hari kerja × 8 (jam),#,Negatif,30,30,12.0
110446.0,Senior Officer I Layanan Internal 2,PT Pelabuhan Indonesia (Persero),Implementasi Pengembangan Finance Shared Service ,% Progres Program Implementasi Pengembangan Finance Shared Service Realisasi atas : 1. Pengembangan dan Peningkatan Sistem Pendukung Layanan Keuangan (50%) 2. Pengembangan Datamart dan Dashboard Finance Shared Services (50%),%,Positif,10,19.67,74.0
110446.0,Senior Officer I Layanan Internal 2,PT Pelabuhan Indonesia (Persero),Implementasi Pengembangan Finance Shared Service ,% Progres Program Implementasi Pengembangan Finance Shared Service Realisasi atas : 1. Pengembangan dan Peningkatan Sistem Pendukung Layanan Keuangan (50%) 2. Pengembangan Datamart dan Dashboard Finance Shared Services (50%),%,Positif,10,19.67,74.0
110398.0,Deputi Pimpinan Proyek Bidang Perencanaan Proyek Batang,PT Pelabuhan Indonesia (Persero),"Tingkat Pemenuhan Tata Kelola, Manajemen Risiko, Kepatuhan Internal dan Pengembangan SDM","Pemenuhan Tata Kelola, Manajemen Risiko, dan Kepatuhan Internal yaitu:
1. Realisasi Penanganan Risiko 
2. Penyelesaian Temuan Audit (apabila ada)
3. Pemenuhan Monitoring Mitigasi Penyuapan
4. Jumlah Ide Inovasi mencapai kumulatif  1 Ide (SMT2)",%,Positif,5,50,66.67
110398.0,Deputi Pimpinan Proyek Bidang Perencanaan Proyek Batang,PT Pelabuhan Indonesia (Persero),Pembuatan Laporan Monitoring Realisasi Investasi dan Monitoring Lingkungan untuk Proyek  Multipurpose Batang Tahap 1,"(Rata-rata jumlah hari penyampaian pelaporan realisasi bulanan dalam jangka waktu triwulanan (dihitung dari tanggal 1)

Deliverable: 
Nota Dinas Penyampaian Laporan Bulanan Realisasi Investasi Pekerjaan Proyek Batang kepada Direktur Investasi",Day,Negatif,20,10,7.0
110398.0,Deputi Pimpinan Proyek Bidang Perencanaan Proyek Batang,PT Pelabuhan Indonesia (Persero),Pelaksanaan Pendampingan Kegiatan Pra Konstruksi Proyek Pelabuhan Batang,"[a] Untuk Realisasi  Pekerjaan  Pendampingan Kegiatan Pra Konstruksi Tahun Berjalan belum 100% = (Realisasi Milestone  Pekerjaan  Pendampingan Kegiatan Pra Konstruksi / Rencana Milestone  Pekerjaan  Pendampingan Kegiatan Pra Konstruksi X100%); atau
 
[b] Untuk Realisasi  Pekerjaan  Pendampingan Kegiatan Pra Konstruksi Tahun Berjalan selesai 100% = (Rencana Waktu Penyelesaian Realisasi Milestone  Pekerjaan  Pendampingan Kegiatan Pra Konstruksi (Jumlah hari kalender dari tanggal 1 Januari) / (Realisasi Waktu Penyelesaian  Milestone  Pekerjaan  Pendampingan Kegiatan Pra Konstruksi (Jumlah hari kalender dari tanggal 1 Januari)) X100%).

Realisasi Pendampingan Kegiatan Pra Konstruksi Proyek Pelabuhan Batang, rata-rata dari: 
1. Pengurusan Perizinan RIP
2. Izin Lingkungan/AMDAL
3. Izin PKKPRL Pelabuhan Batang
4. Izin Pengembangan/Pembangunan",%,Positif,20,40,100.0
110398.0,Deputi Pimpinan Proyek Bidang Perencanaan Proyek Batang,PT Pelabuhan Indonesia (Persero),Pelaksanaan Pekerjaan Fisik Pembangunan Terminal Multipurpose Batang Tahap 1 ,"[a] Untuk Realisasi Fisik Tahun Berjalan < 100% = (Realisasi Fisik Proyek Tahun Berjalan (Rp) / Rencana Nilai Kontrak Proyek Tahun Berjalan (Rp) X100%); atau
 
[b] Untuk Realisasi Fisik Tahun Berjalan 100% = (Rencana Waktu Penyelesaian Fisik 100% (Jumlah hari kalender dari tanggal 1 Januari)) / (Realisasi Waktu Penyelesaian Fisik 100% (Jumlah hari kalender dari tanggal 1 Januari)) X100%).",%,Positif,25,20,27.175
110865.0,Senior Officer III Konstruksi 1 Proyek JICT KOJA,PT Pelabuhan Indonesia (Persero),Pemenuhan Administrasi Teknis dan Pencapaian Progress Fisik Pekerjaan Perkuatan Dermaga di TPK KOJA,"Realisasi = (Pemenuhan Administrasi Teknis + Pemenuhan Progress Fisik Pekerjaan)/2 

Keterangan: 1. Pemenuhan Administrasi Teknis Addendum Pekerjaan Selesai 100% pada akhir Tahun 2024 2. Pemenuhan Progress Fisik mencapai 100% pada akhir Tahun 2024

Formula ini digunakan apabila Kontrak Pekerjaan tersebut masih sesuai dengan kontrak konstruksi awal yang sedang berjalan. Adapun jika terdapat perubahan (addendum) kontrak konstruksi maka dapat dilakukan penyesuaian KPI terkait",%,Positif,20,80,100.0
110865.0,Senior Officer III Konstruksi 1 Proyek JICT KOJA,PT Pelabuhan Indonesia (Persero),Pemenuhan Administrasi Teknis dan Pencapaian Progress Fisik Pekerjaan Perkuatan Dermaga di TPK KOJA,"Realisasi = (Pemenuhan Administrasi Teknis + Pemenuhan Progress Fisik Pekerjaan)/2 

Keterangan: 1. Pemenuhan Administrasi Teknis Addendum Pekerjaan Selesai 100% pada akhir Tahun 2024 2. Pemenuhan Progress Fisik mencapai 100% pada akhir Tahun 2024

Formula ini digunakan apabila Kontrak Pekerjaan tersebut masih sesuai dengan kontrak konstruksi awal yang sedang berjalan. Adapun jika terdapat perubahan (addendum) kontrak konstruksi maka dapat dilakukan penyesuaian KPI terkait",%,Positif,20,80,100.0
110865.0,Senior Officer III Konstruksi 1 Proyek JICT KOJA,PT Pelabuhan Indonesia (Persero),SLA Laporan Monitoring Realisasi Investasi Pekerjaan Perkuatan Dermaga Barat JICT,"(Rata-rata jumlah hari penyampaian pelaporan realisasi bulanan dalam jangka waktu triwulanan (dihitung dari tanggal 1)

Deliverable: 
1. Laporan Bulanan Realisasi Investasi Pekerjaan Perkuatan Dermaga Barat JICT ",Day,Negatif,10,10,4.0
110865.0,Senior Officer III Konstruksi 1 Proyek JICT KOJA,PT Pelabuhan Indonesia (Persero),SLA Laporan Monitoring Realisasi Investasi Pekerjaan Perkuatan Dermaga Barat JICT,"(Rata-rata jumlah hari penyampaian pelaporan realisasi bulanan dalam jangka waktu triwulanan (dihitung dari tanggal 1)

Deliverable: 
1. Laporan Bulanan Realisasi Investasi Pekerjaan Perkuatan Dermaga Barat JICT ",Day,Negatif,10,10,4.0
110865.0,Senior Officer III Konstruksi 1 Proyek JICT KOJA,PT Pelabuhan Indonesia (Persero),SLA Laporan Monitoring Pelaksanaan Detail Desain Pekerjaan Perkuatan Dermaga Barat JICT,"(Rata-rata jumlah hari penyampaian pelaporan realisasi bulanan dalam jangka waktu triwulanan (dihitung dari tanggal 1)

Deliverable: 
1. Laporan Monitoring Bulanan Pelaksanaan Detail Desain pada Pekerjaan Perkuatan Dermaga Barat JICT

Formula ini hanya digunakan apabila Kontrak Pekerjaan tersebut telah diterbitkan dan diserahkan pengelolaannya kepada Organisasi Manajemen Proyek JICT KOJA. Adapun jika terdapat kendala dalam penerbitan kontrak maksimal di TW2 Tahun 2024 (gagal lelang/belum terbitnya izin pekerjaan, dll), maka nilai capaian KPI di akhir Tahun 2024 disepakati mencapai 100%",Day,Negatif,10,10,4.0
110865.0,Senior Officer III Konstruksi 1 Proyek JICT KOJA,PT Pelabuhan Indonesia (Persero),SLA Laporan Monitoring Pelaksanaan Detail Desain Pekerjaan Perkuatan Dermaga Barat JICT,"(Rata-rata jumlah hari penyampaian pelaporan realisasi bulanan dalam jangka waktu triwulanan (dihitung dari tanggal 1)

Deliverable: 
1. Laporan Monitoring Bulanan Pelaksanaan Detail Desain pada Pekerjaan Perkuatan Dermaga Barat JICT

Formula ini hanya digunakan apabila Kontrak Pekerjaan tersebut telah diterbitkan dan diserahkan pengelolaannya kepada Organisasi Manajemen Proyek JICT KOJA. Adapun jika terdapat kendala dalam penerbitan kontrak maksimal di TW2 Tahun 2024 (gagal lelang/belum terbitnya izin pekerjaan, dll), maka nilai capaian KPI di akhir Tahun 2024 disepakati mencapai 100%",Day,Negatif,10,10,4.0
110865.0,Senior Officer III Konstruksi 1 Proyek JICT KOJA,PT Pelabuhan Indonesia (Persero),Pendampingan Proses Pra-Konstruksi Pekerjaan Perkuatan Dermaga Barat JICT,"(Rata-rata jumlah hari penyampaian pelaporan realisasi bulanan dalam jangka waktu triwulanan (dihitung dari tanggal 1)

Program Kerja yang dilakukan pendampingan: 
- Pendampingan Proses Izin Lingkungan 
- Pendampingan Proses Persetujuan KKPR dan/atau KKPRL
- Pendampingan Proses Izin Pengembangan
- Pendampingan Proses PKS antara Pelindo dan Kolinlamil
- Pendampingan Prozez Izin Lainnya yg diperlukan",Day,Negatif,20,10,4.0
110865.0,Senior Officer III Konstruksi 1 Proyek JICT KOJA,PT Pelabuhan Indonesia (Persero),Pendampingan Proses Pra-Konstruksi Pekerjaan Perkuatan Dermaga Barat JICT,"(Rata-rata jumlah hari penyampaian pelaporan realisasi bulanan dalam jangka waktu triwulanan (dihitung dari tanggal 1)

Program Kerja yang dilakukan pendampingan: 
- Pendampingan Proses Izin Lingkungan 
- Pendampingan Proses Persetujuan KKPR dan/atau KKPRL
- Pendampingan Proses Izin Pengembangan
- Pendampingan Proses PKS antara Pelindo dan Kolinlamil
- Pendampingan Prozez Izin Lainnya yg diperlukan",Day,Negatif,20,10,4.0
110865.0,Senior Officer III Konstruksi 1 Proyek JICT KOJA,PT Pelabuhan Indonesia (Persero),Penyusunan Petunjuk Teknis Pelaksanaan Pekerjaan Perkuatan Dermaga Barat JICT,Dokumen Petuntjuk Teknis Pelaksanaan Investasi Pekerjaan Perkuatan Dermaga Barat JICT di Pelabuhan Tanjung Priok,%,Positif,20,70,70.0
110865.0,Senior Officer III Konstruksi 1 Proyek JICT KOJA,PT Pelabuhan Indonesia (Persero),Penyusunan Petunjuk Teknis Pelaksanaan Pekerjaan Perkuatan Dermaga Barat JICT,Dokumen Petuntjuk Teknis Pelaksanaan Investasi Pekerjaan Perkuatan Dermaga Barat JICT di Pelabuhan Tanjung Priok,%,Positif,20,70,70.0
110934.0,Deputi Pimpinan Proyek Bidang Kontruksi 1 Proyek JICT Koja,PT Pelabuhan Indonesia (Persero),Capital Expenditure (Capex) Perkuatan Dermaga TPK KOJA,"Realisasi CAPEX = [(Capaian Program Perkuatan Dermaga TPK KOJA + Capaian Fisik Perkuatan Dermaga TPK KOJA)/2) x 100%
  
Capaian Program = Realisasi Program Perkuatan Dermaga TPK KOJA / Rencana Program Perkuatan Dermaga TPK KOJA x 100%
  
Capaian Fisik = (Realisasi Capex Kontraktor Pelaksana / Rencana Capex Kontraktor Pelaksana sebesar)x 100%
  
Daftar Proyek Strategis:
1. Perkuatan Dermaga TPK KOJA mencapai progres fisik 100% pada akhir tahun 2024

Formula ini digunakan apabila Kontrak Pekerjaan tersebut masih sesuai dengan kontrak konstruksi awal yang sedang berjalan. Adapun jika terdapat perubahan (addendum) kontrak konstruksi maka dapat dilakukan penyesuaian KPI terkait.",%,Positif,25,80,100.0
110934.0,Deputi Pimpinan Proyek Bidang Kontruksi 1 Proyek JICT Koja,PT Pelabuhan Indonesia (Persero),SLA Laporan Monitoring Realisasi Investasi Pekerjaan Perkuatan Dermaga Barat JICT,"(Rata-rata jumlah hari penyampaian pelaporan realisasi bulanan dalam jangka waktu triwulanan (dihitung dari tanggal 1)

Deliverable: 
1. Laporan Bulanan Realisasi Investasi Pekerjaan Perkuatan Dermaga Barat JICT ",Day,Negatif,10,10,4.0
110934.0,Deputi Pimpinan Proyek Bidang Kontruksi 1 Proyek JICT Koja,PT Pelabuhan Indonesia (Persero),SLA Laporan Monitoring Pelaksanaan Detail Desain Pekerjaan Perkuatan Dermaga Barat JICT,"(Rata-rata jumlah hari penyampaian pelaporan realisasi bulanan dalam jangka waktu triwulanan (dihitung dari tanggal 1)

Deliverable: 
1. Laporan Monitoring Bulanan Pelaksanaan Detail Desain pada Pekerjaan Perkuatan Dermaga Barat JICT

Formula ini hanya digunakan apabila Kontrak Pekerjaan tersebut telah diterbitkan dan diserahkan pengelolaannya kepada Organisasi Manajemen Proyek JICT KOJA. Adapun jika terdapat kendala dalam penerbitan kontrak maksimal di TW2 Tahun 2024 (gagal lelang/belum terbitnya izin pekerjaan, dll), maka nilai capaian KPI di akhir Tahun 2024 disepakati mencapai 100%",Day,Negatif,10,10,4.0
110934.0,Deputi Pimpinan Proyek Bidang Kontruksi 1 Proyek JICT Koja,PT Pelabuhan Indonesia (Persero),Pendampingan Proses Pra-Konstruksi Pekerjaan Perkuatan Dermaga Barat JICT,"(Rata-rata jumlah hari penyampaian pelaporan realisasi bulanan dalam jangka waktu triwulanan (dihitung dari tanggal 1)

Program Kerja yang dilakukan pendampingan: 
- Pendampingan Proses Izin Lingkungan 
- Pendampingan Proses Persetujuan KKPR dan/atau KKPRL
- Pendampingan Proses Izin Pengembangan
- Pendampingan Proses PKS antara Pelindo dan Kolinlamil
- Pendampingan Prozez Izin Lainnya yg diperlukan",Day,Negatif,20,10,4.0
110934.0,Deputi Pimpinan Proyek Bidang Kontruksi 1 Proyek JICT Koja,PT Pelabuhan Indonesia (Persero),Penyusunan Petunjuk Teknis Pelaksanaan Pekerjaan Perkuatan Dermaga Barat JICT,Dokumen Petuntjuk Teknis Pelaksanaan Investasi Pekerjaan Perkuatan Dermaga Barat JICT di Pelabuhan Tanjung Priok,%,Positif,15,70,70.0
111066.0,Senior Officer I Perencanaan Enterprise,PT Pelabuhan Indonesia (Persero),EBITDA,Operating Income + Depreciation Expenses + Amortization Expenses + Gain (Loss) on Forex + Income,Currency,Positif,10,7545,8203.0
111066.0,Senior Officer I Perencanaan Enterprise,PT Pelabuhan Indonesia (Persero),EBITDA,Operating Income + Depreciation Expenses + Amortization Expenses + Gain (Loss) on Forex + Income,Currency,Positif,10,7545,8203.0
111066.0,Senior Officer I Perencanaan Enterprise,PT Pelabuhan Indonesia (Persero),BOPO,(Beban Operasi / Pendapatan Operasi pada level induk perusahaan (Kantor pusat + Regional)),%,Negatif,5,92.39,91.8
111066.0,Senior Officer I Perencanaan Enterprise,PT Pelabuhan Indonesia (Persero),BOPO,(Beban Operasi / Pendapatan Operasi pada level induk perusahaan (Kantor pusat + Regional)),%,Negatif,5,92.39,91.8
111066.0,Senior Officer I Perencanaan Enterprise,PT Pelabuhan Indonesia (Persero),Penyusunan design enterprise dan integrasi sistem,Persentase penyusunan design enterprise dan integrasi sistem Output : Dokumen Design Enterprise,%,Positif,30,50,63.0
111066.0,Senior Officer I Perencanaan Enterprise,PT Pelabuhan Indonesia (Persero),Penyusunan design enterprise dan integrasi sistem,Persentase penyusunan design enterprise dan integrasi sistem Output : Dokumen Design Enterprise,%,Positif,30,50,63.0
111066.0,Senior Officer I Perencanaan Enterprise,PT Pelabuhan Indonesia (Persero),"	Tingkat pemenuhan tata kelola, manajemen risiko, dan kepatuhan internal ( Penanganan Risiko)",Realisasi Penanganan Risiko,%,Positif,5,70,77.0
111066.0,Senior Officer I Perencanaan Enterprise,PT Pelabuhan Indonesia (Persero),"	Tingkat pemenuhan tata kelola, manajemen risiko, dan kepatuhan internal ( Penanganan Risiko)",Realisasi Penanganan Risiko,%,Positif,5,70,77.0
111066.0,Senior Officer I Perencanaan Enterprise,PT Pelabuhan Indonesia (Persero),"Tingkat pemenuhan tata kelola, manajemen risiko, dan kepatuhan internal (Mitigasi Penyuapan)",Pemenuhan Monitoring Mitigasi Penyuapan,%,Positif,5,70,100.0
111066.0,Senior Officer I Perencanaan Enterprise,PT Pelabuhan Indonesia (Persero),"Tingkat pemenuhan tata kelola, manajemen risiko, dan kepatuhan internal (Mitigasi Penyuapan)",Pemenuhan Monitoring Mitigasi Penyuapan,%,Positif,5,70,100.0
111066.0,Senior Officer I Perencanaan Enterprise,PT Pelabuhan Indonesia (Persero),Standardisasi dan Digitalisasi Layanan Petikemas & Non Petikemas - Single Customer Portal,"(Realisasi Program / Rencana Program) x 100% Output : Desain Single Customer Portal Layanan Petikemas, Non Petikemas, dan Marine",%,Positif,30,25,45.0
111066.0,Senior Officer I Perencanaan Enterprise,PT Pelabuhan Indonesia (Persero),Standardisasi dan Digitalisasi Layanan Petikemas & Non Petikemas - Single Customer Portal,"(Realisasi Program / Rencana Program) x 100% Output : Desain Single Customer Portal Layanan Petikemas, Non Petikemas, dan Marine",%,Positif,30,25,45.0
111281.0,Senior Officer I Strategi Keuangan Korporasi,PT Pelabuhan Indonesia (Persero),Pendampingan pengembangan sistem Monitoring Pinjaman Pemegang Saham/Intercompany Loan (INCOME),Progress Go Live INCOME,%,Positif,15,30,60.0
111281.0,Senior Officer I Strategi Keuangan Korporasi,PT Pelabuhan Indonesia (Persero),Pendampingan pengembangan sistem Monitoring Pinjaman Pemegang Saham/Intercompany Loan (INCOME),Progress Go Live INCOME,%,Positif,15,30,60.0
111281.0,Senior Officer I Strategi Keuangan Korporasi,PT Pelabuhan Indonesia (Persero),Update proyeksi cashflow bulanan,Progress penyelesaian dokumen update proyeksi cashflow per triwulan ,%,Positif,10,100,100.0
111281.0,Senior Officer I Strategi Keuangan Korporasi,PT Pelabuhan Indonesia (Persero),Update proyeksi cashflow bulanan,Progress penyelesaian dokumen update proyeksi cashflow per triwulan ,%,Positif,10,100,100.0
111281.0,Senior Officer I Strategi Keuangan Korporasi,PT Pelabuhan Indonesia (Persero),Ketepatan penyampaian Laporan SIUL,Rata-rata realisasi hari pelaksanaan pelaporan SIUL tepat waktu (jumlah hari sebelum batas waktu),Day,Positif,15,1,7.0
111281.0,Senior Officer I Strategi Keuangan Korporasi,PT Pelabuhan Indonesia (Persero),Ketepatan penyampaian Laporan SIUL,Rata-rata realisasi hari pelaksanaan pelaporan SIUL tepat waktu (jumlah hari sebelum batas waktu),Day,Positif,15,1,7.0
111281.0,Senior Officer I Strategi Keuangan Korporasi,PT Pelabuhan Indonesia (Persero),Pelaksanaan monitoring penerimaan SHL/ICL Pelindo Group,Rata-rata realisasi hari penyelesaian dokumen monitoring pembayaran SHL per triwulan (terhitung sejak release laporan keuangan setiap bulan),Day,Negatif,20,7,3.0
111281.0,Senior Officer I Strategi Keuangan Korporasi,PT Pelabuhan Indonesia (Persero),Pelaksanaan monitoring penerimaan SHL/ICL Pelindo Group,Rata-rata realisasi hari penyelesaian dokumen monitoring pembayaran SHL per triwulan (terhitung sejak release laporan keuangan setiap bulan),Day,Negatif,20,7,3.0
111281.0,Senior Officer I Strategi Keuangan Korporasi,PT Pelabuhan Indonesia (Persero),Pelaksanaan penagihan kewajiban SHL/ICL ,Progres penyelesaian dokumen tagihan SHL/ICL sebelum batas waktu,%,Positif,20,100,100.0
111281.0,Senior Officer I Strategi Keuangan Korporasi,PT Pelabuhan Indonesia (Persero),Pelaksanaan penagihan kewajiban SHL/ICL ,Progres penyelesaian dokumen tagihan SHL/ICL sebelum batas waktu,%,Positif,20,100,100.0
111281.0,Senior Officer I Strategi Keuangan Korporasi,PT Pelabuhan Indonesia (Persero),Penyusunan Draft Investor Memo,Realisasi hari penyelesaian Draft Dokumen Investor Memo (terhitung sejak rilis Dokumen Laporan Manajemen),Day,Negatif,10,10,9.0
111281.0,Senior Officer I Strategi Keuangan Korporasi,PT Pelabuhan Indonesia (Persero),Penyusunan Draft Investor Memo,Realisasi hari penyelesaian Draft Dokumen Investor Memo (terhitung sejak rilis Dokumen Laporan Manajemen),Day,Negatif,10,10,9.0
111001.0,Senior Officer III Integrasi Sistem SDM,PT Pelabuhan Indonesia (Persero),Pelaksanaan Human Capital Audit % Progress Pelaksanaan,% pelaknsaan HC Audit,%,Positif,15,75,75.0
111001.0,Senior Officer III Integrasi Sistem SDM,PT Pelabuhan Indonesia (Persero),Pelaksanaan Human Capital Audit % Progress Pelaksanaan,% pelaknsaan HC Audit,%,Positif,15,75,75.0
111001.0,Senior Officer III Integrasi Sistem SDM,PT Pelabuhan Indonesia (Persero),"Buku Pengelolaan SDM Pelindo	
 % Progress Penyelesaian",% Penyelesaian,%,Positif,25,75,82.0
111001.0,Senior Officer III Integrasi Sistem SDM,PT Pelabuhan Indonesia (Persero),"Buku Pengelolaan SDM Pelindo	
 % Progress Penyelesaian",% Penyelesaian,%,Positif,25,75,82.0
111001.0,Senior Officer III Integrasi Sistem SDM,PT Pelabuhan Indonesia (Persero),"Pelaksanaan HC Forum	
% Realisasi Pelaksanaan","% Penyelesaian
",%,Positif,5,0,0.0
111001.0,Senior Officer III Integrasi Sistem SDM,PT Pelabuhan Indonesia (Persero),"Pelaksanaan HC Forum	
% Realisasi Pelaksanaan","% Penyelesaian
",%,Positif,5,0,0.0
111001.0,Senior Officer III Integrasi Sistem SDM,PT Pelabuhan Indonesia (Persero),"% Monitoring Integrasi Sistem SDM	
 % Realisasi Pelaksanaan","% Penyelesaian
%",%,Positif,13,75,75.0
111001.0,Senior Officer III Integrasi Sistem SDM,PT Pelabuhan Indonesia (Persero),"% Monitoring Integrasi Sistem SDM	
 % Realisasi Pelaksanaan","% Penyelesaian
%",%,Positif,13,75,75.0
111001.0,Senior Officer III Integrasi Sistem SDM,PT Pelabuhan Indonesia (Persero),"Pengembangan Organization Analytic System	
 % Realisasi Pelaksanaan",% Penyelesaian,%,Positif,5,70,70.0
111001.0,Senior Officer III Integrasi Sistem SDM,PT Pelabuhan Indonesia (Persero),"Pengembangan Organization Analytic System	
 % Realisasi Pelaksanaan",% Penyelesaian,%,Positif,5,70,70.0
111001.0,Senior Officer III Integrasi Sistem SDM,PT Pelabuhan Indonesia (Persero),"Tingkat pemenuhan tata kelola, manajemen risiko, dan kepatuhan internal ( Penanganan Risiko)	
 Surat ke vendor","% pelaksnaaan
",%,Positif,10,70,70.0
111001.0,Senior Officer III Integrasi Sistem SDM,PT Pelabuhan Indonesia (Persero),"Tingkat pemenuhan tata kelola, manajemen risiko, dan kepatuhan internal ( Penanganan Risiko)	
 Surat ke vendor","% pelaksnaaan
",%,Positif,10,70,70.0
111001.0,Senior Officer III Integrasi Sistem SDM,PT Pelabuhan Indonesia (Persero),"% Monitoring Integrasi Sistem SDM	
 Identifikasi Sertifikasi ",tersedianya laporan,%,Positif,10,100,100.0
111001.0,Senior Officer III Integrasi Sistem SDM,PT Pelabuhan Indonesia (Persero),"% Monitoring Integrasi Sistem SDM	
 Identifikasi Sertifikasi ",tersedianya laporan,%,Positif,10,100,100.0
111448.0,Deputi Pimpinan Proyek Bidang Kontruksi 2 Proyek JICT Koja,PT Pelabuhan Indonesia (Persero),Capital Expenditure (Capex) Perkuatan Dermaga TPK KOJA,"Realisasi CAPEX = [(Capaian Program Perkuatan Dermaga TPK KOJA + Capaian Fisik Perkuatan Dermaga TPK KOJA)/2) x 100%
  
Capaian Program = Realisasi Program Perkuatan Dermaga TPK KOJA / Rencana Program Perkuatan Dermaga TPK KOJA x 100%
  
Capaian Fisik = (Realisasi Capex Kontraktor Pelaksana / Rencana Capex Kontraktor Pelaksana sebesar)x 100%
  
Daftar Proyek Strategis:
1. Perkuatan Dermaga TPK KOJA mencapai progres fisik 100% pada akhir tahun 2024

Formula ini digunakan apabila Kontrak Pekerjaan tersebut masih sesuai dengan kontrak konstruksi awal yang sedang berjalan. Adapun jika terdapat perubahan (addendum) kontrak konstruksi maka dapat dilakukan penyesuaian KPI terkait.",%,Positif,25,80,100.0
111448.0,Deputi Pimpinan Proyek Bidang Kontruksi 2 Proyek JICT Koja,PT Pelabuhan Indonesia (Persero),"Tingkat Pemenuhan Tata Kelola, Manajemen Risiko,  Kepatuhan Internal dan Pengembangan SDM","Pemenuhan Tata Kelola, Manajemen Risiko, Kepatuhan Internal dan SDM yaitu:
1. Realisasi Penanganan Risiko 
2. Penyelesaian Temuan Audit (apabila ada)
3. Pemenuhan Monitoring Mitigasi Penyuapan
4. Jumlah Ide Inovasi mencapai kumulatif  1 Ide (SMT2)",%,Positif,5,50,50.0
111448.0,Deputi Pimpinan Proyek Bidang Kontruksi 2 Proyek JICT Koja,PT Pelabuhan Indonesia (Persero),SLA Laporan Monitoring Realisasi Investasi Pekerjaan Perbaikan Infrastruktur Terminal ex. JICT2," (Rata-rata jumlah hari penyampaian pelaporan realisasi bulanan dalam jangka waktu triwulanan (dihitung dari tanggal 1)

Deliverable: 
1. Laporan Bulanan Realisasi Investasi Pekerjaan Perbaikan Infrastruktur Terminal ex. JICT2  ",Day,Negatif,10,10,8.0
111448.0,Deputi Pimpinan Proyek Bidang Kontruksi 2 Proyek JICT Koja,PT Pelabuhan Indonesia (Persero),SLA Laporan Monitoring Pelaksanaan Detail Desain Pekerjaan Perbaikan Infrastruktur Terminal ex. JICT2,"(Rata-rata jumlah hari penyampaian pelaporan realisasi bulanan dalam jangka waktu triwulanan (dihitung dari tanggal 1)

Deliverable: 
1. Laporan Monitoring Bulanan Pelaksanaan Detail Desain pada Pekerjaan Perbaikan Infrastruktur Terminal ex. JICT2",Day,Negatif,10,10,8.0
111448.0,Deputi Pimpinan Proyek Bidang Kontruksi 2 Proyek JICT Koja,PT Pelabuhan Indonesia (Persero),Pendampingan Proses Pra-Konstruksi Pekerjaan Perbaikan Infrastruktur Terminal ex. JICT2,"(Rata-rata jumlah hari penyampaian pelaporan realisasi bulanan dalam jangka waktu triwulanan (dihitung dari tanggal 1)

Program Kerja yang dilakukan pendampingan: 
- Proses Izin Lingkungan 
- Proses Penghapusan Asset Peralatan di Terminal ex. JICT2
- Proses Penghapusan Asset Bangunan HiCo Scanner
- Proses Pemindahan Kapal-kapal milik TNI AL
- Proses Izin Lainnya yg diperlukan",Day,Negatif,15,10,4.0
111448.0,Deputi Pimpinan Proyek Bidang Kontruksi 2 Proyek JICT Koja,PT Pelabuhan Indonesia (Persero),Penyusunan Petunjuk Teknis Pelaksanaan Pekerjaan Perbaikan Infrastruktur Terminal ex. JICT2,Dokumen Petuntjuk Teknis / Dokumen Project Management Plan Pelaksanaan Investasi Pekerjaan Perbaikan Infrastruktur Terminal ex. JICT2,%,Positif,15,100,100.0
